trip_id,date,shift,mode,site_id,vendor_id,driver_id,vehicle_id,direction,scheduled_at,actual_at,planned_km,actual_km,seats,occupancy,status,night_escort
T006350,1787616000000,S3,cab,SITE4,V10,D0244,KA01AB1713,login,1787671800000,1787671800000,24.77,24.95,4,4,closed,true
T006351,1782259200000,S1,cab,SITE3,V02,D0328,KA01AB0820,logout,1782300600000,1782300840000,8.72,8.42,4,4,closed,true
T006352,1783296000000,S1,nodal,SITE4,V05,D0052,KA01AB1404,login,1783305000000,1783305240000,21.41,22.30,12,7,closed,true
T006353,1784419200000,S1,shuttle,SITE4,V03,D0241,KA01AB1551,logout,1784460600000,1784460600000,22.05,23.51,24,2,closed,true
T006354,1785110400000,S1,nodal,SITE1,V07,D0017,KA01AB0879,logout,1785151800000,1785151980000,33.16,31.61,12,11,closed,true,UNEXPECTED_EXTRA_FIELD
T006355,1784764800000,S1,nodal,SITE2,V07,D0388,KA01AB1306,logout,1784806200000,1784806440000,21.34,22.03,12,3,closed,true
T006356,1781568000000,S2,cab,SITE2,V06,D0179,KA01AB0065,logout,1781631000000,1781631120000,33.17,33.93,4,1,closed,true
T006357,1784851200000,S3,shuttle,SITE3,V02,D0022,KA01AB1883,logout,1784849400000,1784849580000,19.26,21.79,24,9,closed,true
T006358,1782518400000,S2,nodal,SITE4,V06,D0284,KA01AB0925,login,1782549000000,1782549000000,36.09,38.21,12,6,closed,true
T006359,1785456000000,S1,shuttle,SITE1,V11,D0267,KA01AB0321,logout,1785497400000,1785497460000,33.51,35.67,24,20,closed,true
T006360,1786406400000,S2,shuttle,SITE2,V08,D0227,KA01AB0222,logout,1786469400000,1786469400000,14.93,16.04,24,19,closed,true
T006361,1781308800000,S3,nodal,SITE1,V01,D0331,KA01AB1265,logout,1781307000000,1781307000000,38.50,39.61,12,1,closed,true
T006362,1781136000000,S1,cab,SITE1,V12,D0312,KA01AB1906,logout,1781177400000,1781177640000,33.38,35.05,4,4,closed,true
T006363,1788480000000,S2,shuttle,SITE3,V12,D0268,KA01AB1014,logout,1788543000000,1788543180000,19.38,20.96,24,13,closed,true
T006364,1782172800000,S3,cab,SITE1,V10,D0263,KA01AB0137,login,1782228600000,1782228600000,30.22,33.24,4,3,closed,true
T006365,1784937600000,S3,nodal,SITE1,V07,D0203,KA01AB1530,logout,1784935800000,1784935980000,22.26,23.77,12,4,closed,true
T006366,1781568000000,S1,cab,SITE3,V10,D0163,KA01AB1091,logout,1781609400000,1781609400000,36.25,36.72,4,4,closed,true
T006367,1780963200000,S2,cab,SITE4,V05,D0048,KA01AB1244,login,1780993800000,1780993980000,20.88,21.48,4,4,closed,true
T006368,1784764800000,S3,shuttle,SITE3,V02,D0273,KA01AB1432,login,1784820600000,1784820840000,14.89,16.40,24,24,closed,true
T006369,1782259200000,S2,shuttle,SITE1,V02,D0204,KA01AB1938,login,1782289800000,1782289860000,9.48,9.70,24,2,closed,true
T006370,1788480000000,S3,nodal,SITE2,V03,D0053,KA01AB0804,login,1788535800000,1788536040000,20.09,22.73,12,9,closed,true
T006371,1785715200000,S1,shuttle,SITE4,V05,D0128,KA01AB0205,logout,1785756600000,1785756780000,8.44,8.78,24,22,closed,true
T006372,1787788800000,S1,nodal,SITE2,V07,D0397,KA01AB0214,login,1787797800000,1787797860000,20.17,19.42,12,10,closed,true
T006373,1781913600000,S2,cab,SITE3,V09,D0359,KA01AB1686,login,1781944200000,1781944320000,42.15,42.17,4,3,closed,true
T006374,1783036800000,S1,shuttle,SITE3,V12,D0103,KA01AB0938,login,1783045800000,1783045860000,32.71,32.02,24,19,closed,true
T006375,1785456000000,S2,nodal,SITE1,V09,D0086,KA01AB1858,login,1785486600000,1785486600000,18.94,20.16,12,12,closed,true
T006376,1787616000000,S1,shuttle,SITE4,V09,D0199,KA01AB0809,login,1787625000000,1787626020000,34.73,37.17,24,21,closed,true
T006377,1786060800000,S3,shuttle,SITE4,V09,D0352,KA01AB0213,login,1786116600000,1786116600000,30.16,29.95,24,1,closed,true
T006378,1782777600000,S1,nodal,SITE3,V04,D0140,KA01AB1807,logout,1782819000000,1782819000000,29.07,32.09,12,7,closed,true
T006379,1780963200000,S3,cab,SITE4,V10,D0231,KA01AB1725,login,1781019000000,1781019000000,12.58,12.50,4,3,closed,true
T006380,1783468800000,S2,cab,SITE3,V07,D0192,KA01AB1622,login,1783499400000,1783499520000,36.88,38.33,4,2,closed,true
T006381,1785110400000,S1,shuttle,SITE1,V06,D0081,KA01AB0938,login,1785119400000,1785119580000,19.73,21.27,24,4,closed,true
T006382,1781395200000,S1,shuttle,SITE1,V08,D0338,KA01AB0001,logout,1781436600000,1781436720000,27.34,31.24,24,3,closed,true
T006383,1783641600000,S2,cab,SITE3,V11,D0283,KA01AB0622,login,1783672200000,1783672440000,14.26,15.37,4,4,closed,true
T006384,1787961600000,S3,nodal,SITE4,V04,D0182,KA01AB1384,logout,1787959800000,1787959980000,8.09,7.70,12,9,closed,true
T006385,1785715200000,S3,nodal,SITE1,V02,D0009,KA01AB1012,logout,1785713400000,1785713520000,34.73,37.94,12,7,closed,true
T006386,1781740800000,S1,nodal,SITE3,V05,D0101,KA01AB0789,logout,1781782200000,1781782200000,35.10,34.85,12,11,closed,true
T006387,1783900800000,S3,cab,SITE3,V06,D0154,KA01AB0087,logout,1783899000000,1783899240000,25.08,24.01,4,4,closed,true
T006388,1787011200000,S1,cab,SITE4,V12,D0193,KA01AB1675,logout,1787052600000,1787052600000,31.34,30.26,4,2,closed,true
T006389,1788134400000,S2,cab,SITE4,V09,D0275,KA01AB1301,logout,1788197400000,1788197520000,29.18,33.26,4,1,closed,true
T006390,1788220800000,S1,cab,SITE3,V11,D0111,KA01AB0993,logout,1788262200000,1788263280000,31.85,32.21,4,1,closed,true
T006391,1781136000000,S2,nodal,SITE1,V08,D0371,KA01AB0499,logout,1781199000000,1781199000000,13.65,13.21,12,1,closed,true
T006392,1781913600000,S1,shuttle,SITE2,V07,D0357,KA01AB1485,logout,1781955000000,1781955180000,18.76,20.00,24,19,closed,true
T006393,1782518400000,S1,cab,SITE2,V03,D0373,KA01AB0910,login,1782527400000,1782527520000,21.45,24.54,4,1,closed,true
T006394,1785888000000,S3,cab,SITE1,V10,D0061,KA01AB0345,logout,1785886200000,1785886200000,41.00,40.14,4,4,closed,true
T006395,1783900800000,S1,shuttle,SITE2,V10,D0197,KA01AB0799,login,1783909800000,1783909980000,38.22,36.81,24,1,closed,true
T006396,1786838400000,S3,shuttle,SITE1,V01,D0286,KA01AB1152,logout,1786836600000,1786838220000,30.08,33.99,24,6,closed,true
T006397,1786665600000,S2,cab,SITE4,V12,D0309,KA01AB1535,logout,1786728600000,1786728660000,25.54,28.61,4,4,closed,false
T006398,1782518400000,S2,nodal,SITE3,V11,D0158,KA01AB1281,logout,1782581400000,1782581520000,18.91,20.09,12,5,closed,true
T006399,1783468800000,S1,cab,SITE3,V03,D0070,KA01AB0988,logout,1783510200000,1783510320000,10.85,11.05,4,1,closed,true
T006400,1781913600000,S2,shuttle,SITE1,V04,D0266,KA01AB1047,login,1781944200000,1781944260000,34.73,38.68,24,21,closed,true
T006401,1780876800000,S2,nodal,SITE3,V01,D0339,KA01AB1176,logout,1780939800000,1780939920000,38.21,39.60,12,10,closed,true,UNEXPECTED_EXTRA_FIELD
T006402,1788220800000,S2,cab,SITE1,V10,D0307,KA01AB1815,login,1788251400000,,17.03,16.85,4,4,open,true
T006403,1781222400000,S1,nodal,SITE4,V03,D0243,KA01AB1144,logout,1781263800000,1781263800000,10.67,10.48,12,6,closed,true
T006404,1784073600000,S3,cab,SITE1,V04,D0049,KA01AB0929,login,1784129400000,1784129460000,39.58,42.55,4,3,closed,true
T006405,1782691200000,S2,nodal,SITE1,V09,D0273,KA01AB0539,logout,1782754200000,1782754200000,32.61,35.84,12,12,closed,true
T006406,1787702400000,S1,cab,SITE4,V12,D0035,KA01AB0205,logout,1787743800000,1787743980000,9.36,9.83,4,2,closed,true
T006407,1781913600000,S1,nodal,SITE3,V08,D0169,KA01AB1844,logout,1781955000000,1781955060000,39.07,40.05,12,6,closed,true
T006408,1786924800000,S2,cab,SITE1,V09,D0144,KA01AB1997,login,1786955400000,1786955640000,17.49,19.90,4,2,closed,true
T006409,1782604800000,S3,cab,SITE3,V01,D0385,KA01AB1119,login,1782660600000,1782663000000,25.07,25.03,4,2,closed,true
T006410,1783123200000,S1,nodal,SITE4,V02,D0063,KA01AB0830,login,1783132200000,1783132200000,22.99,24.26,12,1,closed,true
T006411,1783987200000,S3,nodal,SITE4,V03,D0344,KA01AB1897,logout,1783985400000,1783985640000,23.46,26.89,12,1,closed,true
T006412,1783209600000,S1,shuttle,SITE1,V06,D0135,KA01AB0709,logout,1783251000000,1783251240000,27.26,30.49,24,12,closed,true
T006413,1786838400000,S3,shuttle,SITE3,V05,D0362,KA01AB1064,login,1786894200000,1786894320000,15.47,17.23,24,22,closed,true
T006414,1786320000000,S1,nodal,SITE4,V07,D0192,KA01AB1101,login,1786329000000,1786329180000,10.87,11.71,12,12,closed,true
T006415,1784764800000,S3,cab,SITE2,V01,D0047,KA01AB1745,login,1784820600000,1784820660000,29.02,32.56,4,2,closed,true
T006416,1785024000000,S3,shuttle,SITE3,V03,D0076,KA01AB1305,logout,1785022200000,1785022320000,17.69,17.36,24,3,closed,true
T006417,1786579200000,S1,shuttle,SITE3,V08,D0345,KA01AB1681,login,1786588200000,1786588440000,37.09,36.90,24,5,closed,true
T006418,1784937600000,S1,shuttle,SITE3,V04,D0273,KA01AB0829,login,1784946600000,1784946720000,31.43,30.12,24,19,closed,true
T006419,1787616000000,S1,nodal,SITE1,V07,D0129,KA01AB0832,login,1787625000000,1787625240000,40.25,46.14,12,12,closed,true
T006420,1785369600000,S2,shuttle,SITE1,V04,D0369,KA01AB1402,logout,1785432600000,1785434460000,28.80,31.61,24,2,closed,true
T006421,1781136000000,S1,nodal,SITE1,V09,D0221,KA01AB0172,logout,1781177400000,1781177460000,14.43,15.33,12,7,closed,true
T006422,1781395200000,S3,cab,SITE2,V06,D0155,KA01AB0651,login,1781451000000,1781451180000,24.34,26.25,4,4,closed,true
T006423,1783296000000,S1,cab,SITE1,V01,D0074,KA01AB0631,login,1783305000000,1783305120000,40.23,44.10,4,1,closed,true
T006424,1786752000000,S1,nodal,SITE1,V01,D0391,KA01AB0454,logout,1786793400000,1786795980000,10.08,10.60,12,4,closed,true
T006425,1786233600000,S1,shuttle,SITE4,V06,D0050,KA01AB1841,logout,1786275000000,1786275180000,36.48,39.50,24,8,closed,true
T006426,1784764800000,S3,nodal,SITE1,V03,D0349,KA01AB1146,login,1784820600000,1784820720000,23.84,25.51,12,12,closed,true
T006427,1783468800000,S2,shuttle,SITE3,V06,D0079,KA01AB0990,logout,1783531800000,1783531860000,33.26,33.10,24,9,closed,true
T006428,1782000000000,S3,cab,SITE1,V01,D0090,KA01AB1973,login,1782055800000,1782055920000,16.99,16.46,4,3,closed,true
T006429,1781049600000,S2,cab,SITE2,V10,D0081,KA01AB0639,logout,1781112600000,1781112600000,29.74,29.51,4,2,closed,true
T006430,1783036800000,S3,cab,SITE3,V11,D0149,KA01AB0773,login,1783092600000,1783092660000,19.52,18.65,4,3,closed,true
T006431,1781395200000,S2,cab,SITE3,V10,D0170,KA01AB0190,logout,1781458200000,1781458260000,16.10,16.84,4,2,closed,true
T006432,1784246400000,S1,nodal,SITE4,V02,D0325,KA01AB0038,logout,1784287800000,1784287920000,32.12,33.01,12,8,closed,true
T006433,1782345600000,S2,cab,SITE4,V11,D0285,KA01AB0227,logout,1782408600000,1782410760000,23.31,25.82,4,4,closed,true
T006434,1787702400000,S1,nodal,SITE1,V02,D0075,KA01AB1396,login,1787711400000,1787711520000,27.53,31.64,12,7,closed,true
T006435,1785542400000,S2,nodal,SITE2,V04,D0065,KA01AB1260,logout,1785605400000,1785605640000,30.24,33.34,12,12,closed,true
T006436,1787529600000,S1,nodal,SITE1,V10,D0272,KA01AB1632,login,1787538600000,1787540280000,19.00,21.13,12,3,closed,true
T006437,1783814400000,S1,cab,SITE3,V12,D0289,KA01AB0241,login,1783823400000,1783823580000,9.32,10.47,4,3,closed,true
T006438,1782604800000,S3,shuttle,SITE4,V04,D0312,KA01AB0152,login,1782660600000,1782660720000,26.96,26.87,24,18,closed,true
T006439,1785888000000,S1,cab,SITE2,V11,D0307,KA01AB0797,login,1785897000000,1785897240000,15.21,16.03,4,3,closed,true
T006440,1782345600000,S2,cab,SITE2,V02,D0284,KA01AB0479,logout,1782408600000,1782408720000,11.28,12.96,4,2,closed,true
T006441,1783036800000,S2,nodal,SITE3,V03,D0043,KA01AB0495,login,1783067400000,1783067580000,9.07,9.25,12,1,closed,true
T006442,1785283200000,S2,nodal,SITE1,V12,D0352,KA01AB0090,login,1785313800000,1785313980000,29.43,28.43,12,7,closed,true
T006443,1784419200000,S1,cab,SITE4,V06,D0372,KA01AB0285,logout,1784460600000,1784462400000,40.16,44.14,4,3,closed,true
T006444,1783900800000,S3,nodal,SITE3,V01,D0043,KA01AB0683,logout,1783899000000,1783899240000,41.60,42.72,12,1,closed,true
T006445,1783814400000,S3,nodal,SITE2,V08,D0181,KA01AB0594,login,1783870200000,1783870260000,12.47,14.07,12,9,closed,true
T006446,1785801600000,S2,cab,SITE3,V11,D0040,KA01AB1209,logout,1785864600000,1785864840000,27.06,25.80,4,1,closed,true
T006447,1783382400000,S3,cab,SITE3,V01,D0375,KA01AB1766,login,1783438200000,1783438200000,23.57,22.64,4,1,closed,true
T006448,1788220800000,S1,cab,SITE2,V06,D0216,KA01AB0590,login,1788229800000,1788231720000,22.66,25.79,4,3,closed,true
T006449,1782604800000,S2,nodal,SITE2,V07,D0275,KA01AB0805,login,1782635400000,1782635640000,35.29,40.22,12,7,closed,true
T006450,1786320000000,S2,shuttle,SITE1,V12,D0300,KA01AB1806,logout,1786383000000,1786383120000,19.09,21.21,24,6,closed,true
T006451,1783641600000,S3,cab,SITE1,V11,D0113,KA01AB0697,login,1783697400000,1783700040000,33.76,37.83,4,4,closed,true
T006452,1782777600000,S3,cab,SITE2,V07,D0166,KA01AB1171,logout,1782775800000,1782775860000,25.76,29.60,4,2,closed,true
T006453,1786752000000,S3,cab,SITE1,V10,D0149,KA01AB0699,logout,1786750200000,1786750200000,17.98,19.99,4,2,closed,true
T006454,1783728000000,S1,shuttle,SITE2,V06,D0131,KA01AB1037,login,1783737000000,1783737120000,19.68,21.58,24,4,closed,true
T006455,1780790400000,S1,nodal,SITE3,V02,D0102,KA01AB1635,login,1780799400000,1780799640000,26.85,27.46,12,5,closed,true
T006456,1788220800000,S3,shuttle,SITE4,V04,D0031,KA01AB1314,login,1788276600000,1788276840000,26.47,27.20,24,8,closed,true
T006457,1784851200000,S1,nodal,SITE3,V07,D0312,KA01AB0970,login,1784860200000,1784860260000,12.45,13.49,12,2,closed,true
T006458,1780876800000,S3,nodal,SITE3,V08,D0089,KA01AB0821,logout,1780875000000,1780875240000,21.34,22.01,12,3,closed,true
T006459,1786320000000,S1,nodal,SITE4,V01,D0147,KA01AB1689,login,1786329000000,1786329120000,40.10,41.05,12,9,closed,true
T006460,1781395200000,S1,cab,SITE1,V05,D0202,KA01AB0438,logout,1781436600000,1781436720000,38.77,37.48,4,3,closed,true
T006461,1787961600000,S1,shuttle,SITE2,V10,D0243,KA01AB0595,logout,1788003000000,1788003180000,27.88,26.82,24,3,closed,true
T006462,1787443200000,S3,shuttle,SITE2,V02,D0020,KA01AB0675,logout,1787441400000,1787441520000,12.44,13.40,24,14,closed,true
T006463,1782518400000,S3,cab,SITE3,V06,D0041,KA01AB0030,login,1782574200000,1782574200000,10.74,12.22,4,3,closed,true
T006464,1780876800000,S3,shuttle,SITE4,V07,D0066,KA01AB1252,login,1780932600000,1780932840000,20.81,23.89,24,22,closed,true
T006465,1786147200000,S3,nodal,SITE4,V06,D0042,KA01AB1865,logout,1786145400000,1786145580000,27.82,27.62,12,12,closed,true
T006466,1787097600000,S2,nodal,SITE3,V03,D0225,KA01AB1406,login,1787128200000,1787128320000,19.93,22.11,12,7,closed,true
T006467,1786838400000,S2,cab,SITE2,V09,D0173,KA01AB0065,login,1786869000000,1786869120000,9.78,10.00,4,3,closed,true
T006468,1787097600000,S3,nodal,SITE3,V10,D0189,KA01AB0455,login,1787153400000,1787154060000,27.79,29.86,12,8,closed,true
T006469,1786060800000,S3,shuttle,SITE1,V03,D0129,KA01AB1917,login,1786116600000,1786116780000,21.57,23.26,24,14,closed,true
T006470,1786147200000,S2,nodal,SITE1,V05,D0397,KA01AB1689,logout,1786210200000,1786210260000,31.03,30.07,12,6,closed,true
T006471,1786752000000,S2,shuttle,SITE1,V10,D0343,KA01AB1417,logout,1786815000000,1786815180000,39.23,42.46,24,5,closed,true
T006472,1785369600000,S1,nodal,SITE3,V09,D0076,KA01AB0850,login,1785378600000,1785378720000,12.14,12.59,12,9,closed,true
T006473,1785110400000,S2,nodal,SITE3,V10,D0161,KA01AB0529,login,1785141000000,1785141060000,24.81,27.96,12,5,closed,true
T006474,1787011200000,S3,cab,SITE4,V02,D0218,KA01AB1117,login,1787067000000,1787067180000,20.11,19.64,4,4,closed,true
T006475,1786579200000,S2,cab,SITE3,V05,D0118,KA01AB1245,logout,1786642200000,,36.44,36.95,4,4,open,true
T006476,1785542400000,S1,cab,SITE3,V07,D0200,KA01AB1468,login,1785551400000,1785551640000,27.76,27.96,4,3,closed,true
T006477,1785974400000,S3,cab,SITE1,V10,D0251,KA01AB0173,login,1786030200000,1786030320000,15.25,14.71,4,2,closed,true
T006478,1788134400000,S2,cab,SITE1,V01,D0061,KA01AB0233,logout,1788197400000,1788197520000,22.04,21.97,4,3,closed,true
T006479,1782172800000,S1,nodal,SITE3,V05,D0176,KA01AB0847,login,1782181800000,1782181800000,32.55,33.59,12,6,closed,true
T006480,1783641600000,S2,nodal,SITE2,V08,D0142,KA01AB0089,login,1783672200000,1783672320000,25.97,28.73,12,8,closed,true
T006481,1782864000000,S2,shuttle,SITE1,V01,D0107,KA01AB1939,login,1782894600000,1782894780000,37.37,36.56,24,9,closed,true
T006482,1785974400000,S2,shuttle,SITE1,V08,D0103,KA01AB1323,login,1786005000000,1786005000000,29.94,30.09,24,22,closed,true
T006483,1783036800000,S1,cab,SITE4,V03,D0128,KA01AB1314,login,1783045800000,1783045860000,33.01,35.61,4,4,closed,true
T006484,1783382400000,S1,nodal,SITE2,V08,D0282,KA01AB0811,logout,1783423800000,1783423920000,22.13,23.53,12,3,closed,true
T006485,1787702400000,S1,shuttle,SITE2,V12,D0374,KA01AB0627,logout,1787743800000,1787745540000,32.47,37.33,24,24,closed,true
T006486,1787443200000,S1,cab,SITE3,V02,D0030,KA01AB1846,login,1787452200000,1787452440000,15.52,17.48,4,2,closed,true
T006487,1786320000000,S3,nodal,SITE2,V02,D0088,KA01AB0203,logout,1786318200000,1786318440000,18.85,18.75,12,11,closed,true
T006488,1785110400000,S2,nodal,SITE2,V11,D0171,KA01AB1151,logout,1785173400000,1785173400000,21.60,20.58,12,6,closed,true
T006489,1788393600000,S3,cab,SITE1,V10,D0256,KA01AB1335,login,1788449400000,1788449400000,15.42,17.58,4,1,closed,true,UNEXPECTED_EXTRA_FIELD
T006490,1787616000000,S1,cab,SITE3,V01,D0303,KA01AB1649,logout,1787657400000,1787657580000,19.95,19.44,4,3,closed,true
T006491,1787702400000,S1,shuttle,SITE1,V04,D0084,KA01AB0809,login,1787711400000,1787711520000,14.32,16.25,24,9,closed,true
T006492,1786492800000,S2,cab,SITE2,V07,D0318,KA01AB1525,login,1786523400000,1786523460000,29.01,31.60,4,4,closed,true
T006493,1784332800000,S2,shuttle,SITE1,V04,D0304,KA01AB0926,login,1784363400000,1784363640000,24.87,26.79,24,5,closed,true
T006494,1781740800000,S3,cab,SITE1,V08,D0184,KA01AB1050,login,1781796600000,1781796780000,23.28,23.45,4,3,closed,true
T006495,1786233600000,S2,shuttle,SITE1,V10,D0156,KA01AB1968,logout,1786296600000,1786296660000,39.09,40.30,24,8,closed,true
T006496,1788393600000,S2,cab,SITE4,V10,D0183,KA01AB0409,login,1788424200000,1788424320000,8.67,8.87,4,1,closed,true
T006497,1787529600000,S2,cab,SITE1,V10,D0028,KA01AB1166,login,1787560200000,,41.34,40.49,4,4,open,true
T006498,1782259200000,S2,nodal,SITE4,V06,D0098,KA01AB0883,login,1782289800000,1782289860000,25.17,24.08,12,7,closed,true
T006499,1783555200000,S3,shuttle,SITE4,V03,D0108,KA01AB1684,login,1783611000000,1783611180000,24.30,26.16,24,20,closed,true
T006500,1784851200000,S2,shuttle,SITE4,V02,D0181,KA01AB1065,logout,1784914200000,1784914440000,11.52,12.27,24,2,closed,true
T006501,1785974400000,S3,nodal,SITE2,V09,D0204,KA01AB1874,logout,1785972600000,1785973800000,39.10,40.53,12,10,closed,true
T006502,1783123200000,S2,nodal,SITE3,V10,D0115,KA01AB1301,logout,1783186200000,1783186320000,31.48,35.35,12,3,closed,true
T006503,1782172800000,S2,shuttle,SITE3,V10,D0016,KA01AB0225,logout,1782235800000,1782235800000,22.31,22.99,24,13,closed,true
T006504,1783641600000,S3,shuttle,SITE3,V10,D0219,KA01AB1859,logout,1783639800000,1783641060000,30.05,29.95,24,20,closed,true
T006505,1787097600000,S3,cab,SITE3,V06,D0353,KA01AB0217,logout,1787095800000,1787095800000,29.79,32.25,4,2,closed,true
T006506,1785888000000,S3,cab,SITE2,V07,D0257,KA01AB1782,logout,1785886200000,1785886320000,15.97,16.93,4,3,closed,true
T006507,1782518400000,S2,shuttle,SITE2,V06,D0163,KA01AB1050,login,1782549000000,1782549120000,22.19,22.77,24,5,closed,true
T006508,1787788800000,S2,shuttle,SITE3,V01,D0156,KA01AB0194,logout,1787851800000,1787851920000,25.36,27.34,24,20,closed,true
T006509,1782259200000,S1,shuttle,SITE3,V09,D0330,KA01AB0651,logout,1782300600000,1782300600000,20.54,19.75,24,8,closed,true
T006510,1787788800000,S3,cab,SITE3,V08,D0231,KA01AB0923,logout,1787787000000,1787788200000,26.84,27.92,4,4,closed,true
T006511,1784073600000,S3,nodal,SITE3,V08,D0210,KA01AB0444,logout,1784071800000,1784071920000,21.33,21.15,12,4,closed,true
T006512,1783900800000,S1,shuttle,SITE1,V08,D0276,KA01AB1613,login,1783909800000,1783909920000,13.45,15.01,24,14,closed,true
T006513,1788220800000,S3,shuttle,SITE4,V06,D0273,KA01AB1834,logout,1788219000000,1788219180000,20.33,22.61,24,3,closed,true
T006514,1785196800000,S3,shuttle,SITE4,V08,D0221,KA01AB1097,login,1785252600000,1785252840000,23.50,23.46,24,7,closed,true
T006515,1783555200000,S2,cab,SITE2,V12,D0341,KA01AB1940,logout,1783618200000,1783618200000,42.62,46.64,4,3,closed,true
T006516,1784592000000,S3,cab,SITE2,V03,D0007,KA01AB1183,login,1784647800000,1784648040000,23.40,24.76,4,1,closed,true
T006517,1787529600000,S2,shuttle,SITE4,V07,D0020,KA01AB0352,login,1787560200000,1787561280000,41.69,46.97,24,9,closed,true
T006518,1787875200000,S3,nodal,SITE1,V01,D0380,KA01AB1725,login,1787931000000,1787931000000,20.76,21.92,12,3,closed,true
T006519,1782777600000,S2,shuttle,SITE1,V01,D0152,KA01AB0988,login,1782808200000,1782808380000,38.49,42.42,24,12,closed,true
