business_unit,office,product_type,trip_date,shift_type,trip_id,trip_direction,actual_escort,vendor_id,planned_cab_registration,actual_cab_registration,actual_cab_capacity,planned_km,traveled_km,planned_start_epoch,planned_end_epoch,actual_start_epoch,actual_end_epoch,delay_reason,delay_minutes,route_source,actual_cab_fuel_type,is_driver_nc,is_cab_nc,trip_nodal,plannedemployee_cnt,actualemployee_cnt,noshow_cnt
vanta-Sea,Denver Office,BUS,"May 14, 2026",12:16,"4,850,698",LOGOUT,false,Sanjay Mikhailov Travel,GNP 849 GP,GNP 849 GP,3,22.61,21.6,"1,778,760,960","1,778,762,220","1,778,759,589","1,778,764,117",NODELAY,0,MANUAL,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,CAB,"May 14, 2026",19:16,"4,851,608",LOGOUT,true,Aarav Petrov Travel,ZGJ 095 GP,ZGJ 095 GP,3,7.28,9.9,"1,778,787,060","1,778,787,660","1,778,786,061","1,778,789,552",NODELAY,0,AUTO,Petrol,false,false,NA,2,3,0
vanta-Sea,Denver Office,BUS,"May 19, 2026",12:00,"4,863,003",LOGIN,false,Priya Mikhailov Travel,UWB 484 GP,UWB 484 GP,5,5.43,4.8,"1,779,189,780","1,779,191,100","1,779,190,129","1,779,192,241",EMPLOYEE,4,MANUAL,Petrol,false,false,NA,4,3,1
pinnacle-Slc,Willow Bend Campus,CAB,"July 9, 2026",22:00,"3,371,975",LOGOUT,true,Karan Mikhailov Travel,PUZ 765 GP,PUZ 765 GP,3,27.63,24.3,"1,783,634,400","1,783,638,120","1,783,634,586","1,783,638,676",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"July 7, 2026",17:30,"3,358,107",LOGOUT,false,Sanjay Mikhailov Travel,TCP 365 GP,TCP 365 GP,3,7.35,7.89,"1,783,445,400","1,783,447,140","1,783,445,839","1,783,449,370",EMPLOYEE,2,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 13, 2026",09:00,"3,386,162",LOGIN,false,Amit Volkov Travel,ZVI 382 GP,ZVI 382 GP,3,20.74,20.32,"1,783,927,980","1,783,932,900","1,783,928,366","1,783,932,771",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"July 15, 2026",14:30,"3,401,143",LOGOUT,false,Amit Mikhailov Travel,IIL 832 GP,IIL 832 GP,3,7.98,5.75,"1,784,125,800","1,784,127,300","1,784,125,479","1,784,128,429",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"June 25, 2026",21:16,"4,986,297",LOGOUT,true,Sanjay Mikhailov Travel,XIE 876 GP,XIE 876 GP,3,34.79,34.5,"1,782,423,060","1,782,427,260","1,782,422,603","1,782,428,611",NODELAY,0,AUTO,Electric,false,false,NA,2,3,0
vanta-Sea,Denver Office,BUS,"June 26, 2026",13:00,"4,988,161",LOGIN,false,Sanjay Mikhailov Travel,YRT 116 GP,YRT 116 GP,12,18.44,17.5,"1,782,475,020","1,782,477,900","1,782,473,403","1,782,478,106",NODELAY,0,MANUAL,Petrol,false,false,NODAL,10,8,2
pinnacle-Slc,Willow Bend Campus,CAB,"June 15, 2026",11:00,"3,243,874",LOGIN,false,Karan Mikhailov Travel,ZNH 802 GP,ZNH 802 GP,3,15.68,16.19,"1,781,517,300","1,781,520,900","1,781,517,076","1,781,521,186",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
vanta-Sea,Denver Office,CAB,"June 30, 2026",22:16,"5,001,275",LOGOUT,false,Anjali Mikhailov Travel,GCI 982 GP,GCI 982 GP,3,11.96,11.8,"1,782,858,660","1,782,859,980","1,782,857,920","1,782,860,206",NODELAY,0,AUTO,Electric,false,false,HOME,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 5, 2026",15:00,"3,200,700",LOGOUT,false,Sanjay Mikhailov Travel,ZSW 956 GP,ZSW 956 GP,3,8.98,9,"1,780,671,600","1,780,672,920","1,780,671,919","1,780,674,009",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
vanta-Sea,Denver Office,CAB,"June 25, 2026",23:16,"4,986,835",LOGOUT,true,Aarav Mikhailov Travel,NLW 519 GP,NLW 519 GP,5,17.1,18.5,"1,782,430,260","1,782,432,120","1,782,429,049","1,782,432,711",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
pinnacle-Slc,Clearwater Campus,CAB,"June 24, 2026",08:30,"3,292,914",LOGIN,false,Rohan Mikhailov Travel,CCZ 571 GP,CCZ 571 GP,3,11.33,12.5,"1,782,285,900","1,782,289,500","1,782,286,682","1,782,289,155",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 18, 2026",13:30,"3,267,523",LOGOUT,false,Aarav Mikhailov Travel,ENT 372 GP,ENT 372 GP,3,7.73,7.6,"1,781,789,400","1,781,790,720","1,781,788,201","1,781,789,776",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"June 18, 2026",17:30,"3,266,921",LOGIN,false,Rohan Mikhailov Travel,BFU 013 GP,BFU 013 GP,3,21.37,20.82,"1,781,797,800","1,781,803,500","1,781,798,785","1,781,802,775",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
vanta-Sea,Denver Office,CAB,"June 24, 2026",21:16,"4,982,019",LOGOUT,true,Priya Mikhailov Travel,BID 468 GP,BID 468 GP,5,14.6,14.4,"1,782,336,660","1,782,337,800","1,782,335,765","1,782,339,812",NODELAY,0,AUTO,Petrol,false,false,NA,5,5,2
vanta-Sea,Denver Office,CAB,"June 26, 2026",21:16,"4,990,177",LOGOUT,false,Anjali Mikhailov Travel,DYY 378 GP,DYY 378 GP,12,20.13,18.7,"1,782,509,460","1,782,510,600","1,782,508,524","1,782,512,454",NODELAY,0,AUTO,Petrol,false,false,NA,4,4,0
vanta-Sea,Denver Office,BUS,"June 29, 2026",13:00,"4,994,391",LOGIN,false,Sanjay Mikhailov Travel,CET 123 GP,CET 123 GP,12,5.99,6.8,"1,782,736,140","1,782,737,100","1,782,734,894","1,782,737,329",NODELAY,0,MANUAL,Petrol,false,false,SHUTTLE,10,7,3
pinnacle-Slc,Oakmont Office,CAB,"June 22, 2026",07:30,"3,280,706",LOGIN,false,Rahul Morozov Travel,VSH 564 GP,VSH 564 GP,3,36.72,35.66,"1,782,108,180","1,782,113,100","1,782,109,111","1,782,113,295",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 19, 2026",16:30,"3,276,405",LOGOUT,false,Pooja Mikhailov Travel,KPF 791 GP,KPF 791 GP,3,6.62,7.9,"1,781,886,600","1,781,888,220","1,781,887,460","1,781,889,173",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 22, 2026",07:30,"3,281,404",LOGIN,false,Sanjay Mikhailov Travel,KKF 210 GP,KKF 210 GP,3,22.19,22.03,"1,782,109,980","1,782,113,100","1,782,110,292","1,782,112,867",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 29, 2026",16:30,"3,319,551",LOGOUT,false,Amit Mikhailov Travel,XJQ 326 GP,XJQ 326 GP,3,4.19,4.5,"1,782,750,600","1,782,751,560","1,782,748,812","1,782,750,153",NODELAY,0,AUTO,Diesel,false,false,NA,3,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 22, 2026",15:30,"3,284,550",LOGOUT,false,Rahul Morozov Travel,WUA 393 GP,WUA 393 GP,3,7.03,7.43,"1,782,142,200","1,782,143,999","1,782,142,493","1,782,144,679",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"June 23, 2026",09:00,"3,288,602",LOGIN,false,Karan Mikhailov Travel,SHG 109 GP,SHG 109 GP,3,4.22,3.9,"1,782,202,500","1,782,204,900","1,782,203,379","1,782,204,332",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,1,0
pinnacle-Slc,Oakmont Office,CAB,"June 23, 2026",16:30,"3,290,512",LOGOUT,false,Rohan Mikhailov Travel,HZD 616 GP,HZD 616 GP,3,12.17,12.31,"1,782,232,200","1,782,234,720","1,782,233,776","1,782,236,129",DRIVER,12,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 29, 2026",16:30,"3,170,649",LOGOUT,false,Rahul Morozov Travel,ADP 307 GP,ADP 307 GP,3,6.86,6.5,"1,780,072,200","1,780,073,460","1,780,072,359","1,780,073,952",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"May 25, 2026",15:00,"3,149,729",LOGOUT,false,Rahul Mikhailov Travel,CYT 692 GP,CYT 692 GP,3,10.91,13.11,"1,779,721,200","1,779,723,180","1,779,720,910","1,779,723,650",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 19, 2026",09:00,"3,122,033",LOGIN,false,Rahul Morozov Travel,PFX 009 GP,PFX 009 GP,3,10.27,9.56,"1,779,178,260","1,779,180,900","1,779,177,900","1,779,180,907",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"May 19, 2026",15:00,"3,124,858",LOGOUT,false,Sanjay Mikhailov Travel,TJD 432 GP,TJD 432 GP,3,4.82,6.3,"1,779,202,800","1,779,203,640","1,779,203,440","1,779,205,009",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"May 28, 2026",04:00,"3,165,849",LOGOUT,false,Pooja Mikhailov Travel,XFS 590 GP,XFS 590 GP,3,14.27,14.5,"1,779,940,800","1,779,942,240","1,779,941,735","1,779,943,580",EMPLOYEE,1,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"May 27, 2026",21:30,"3,164,155",LOGOUT,false,Rahul Morozov Travel,ICO 759 GP,ICO 759 GP,5,11,10.9,"1,779,917,400","1,779,918,960","1,779,917,796","1,779,919,875",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 26, 2026",15:30,"3,157,109",LOGOUT,false,Arjun Mikhailov Travel,XQE 361 GP,XQE 361 GP,5,4.27,4.5,"1,779,809,400","1,779,810,420","1,779,810,684","1,779,814,628",DRIVER,6,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 28, 2026",15:30,"3,460,198",LOGOUT,false,Amit Mikhailov Travel,UOM 125 GP,UOM 125 GP,3,8.97,8.6,"1,785,252,600","1,785,254,700","1,785,252,842","1,785,255,109",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
vanta-Aus,Cedar Ridge Office,CAB,"June 11, 2026",11:00,"1,167,575",LOGIN,false,Meera Pavlov Travel,DDG 033 GP,DDG 033 GP,3,16.52,16.9,"1,781,171,100","1,781,174,700","1,781,171,231","1,781,174,774",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"June 11, 2026",23:15,"1,169,148",LOGOUT,false,Anjali Mikhailov Travel,AUV 360 GP,AUV 360 GP,5,18.08,18.9,"1,781,220,600","1,781,224,140","1,781,219,625","1,781,223,001",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"June 15, 2026",20:15,"1,175,209",LOGOUT,true,Priya Mikhailov Travel,CWL 938 GP,CWL 938 GP,3,29.99,13.8,"1,781,555,400","1,781,558,940","1,781,554,528","1,781,557,730",NODELAY,0,AUTO,Electric,false,false,NA,3,2,2
orbit-Slc,Cedar Ridge Office,CAB,"June 18, 2026",00:00,"1,285,560",LOGOUT,false,Rahul Mikhailov Travel,HMH 394 GP,HMH 394 GP,6,18.83,21,"1,781,741,700","1,781,745,000","1,781,741,853","1,781,744,635",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
vanta-Aus,Cedar Ridge Office,CAB,"June 16, 2026",13:00,"1,175,822",LOGIN,false,Priya Mikhailov Travel,HUP 218 GP,HUP 218 GP,3,18.43,19.9,"1,781,610,840","1,781,613,900","1,781,610,833","1,781,613,677",NODELAY,0,AUTO,Electric,false,false,NA,2,1,1
vanta-Aus,Cedar Ridge Office,CAB,"June 17, 2026",13:00,"1,177,843",LOGIN,false,Sneha Mikhailov Travel,TSC 921 GP,TSC 921 GP,3,10.52,10.6,"1,781,697,000","1,781,700,300","1,781,697,430","1,781,699,525",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,3,0
orbit-Slc,Lakeside Commons,CAB,"June 17, 2026",03:30,"1,283,148",LOGOUT,false,Rahul Mikhailov Travel,HGG 916 GP,HGG 916 GP,3,32.88,36.4,"1,781,667,900","1,781,673,000","1,781,667,958","1,781,671,500",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"June 3, 2026",22:16,"4,911,714",LOGOUT,false,Anjali Mikhailov Travel,KFG 667 GP,KFG 667 GP,5,11.26,9.9,"1,780,525,860","1,780,526,580","1,780,525,018","1,780,528,167",NODELAY,0,AUTO,Petrol,false,false,NA,5,4,1
catalyst-Sac,Crestwood Campus,CAB,"June 18, 2026",20:30,"1,500,834",LOGOUT,true,Vikram Mikhailov Travel,TVN 911 GP,TVN 911 GP,4,11.99,12,"1,781,815,500","1,781,816,760","1,781,815,201","1,781,818,101",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
orbit-Slc,Lakeside Commons,CAB,"June 24, 2026",03:30,"1,295,736",LOGOUT,false,Anjali Mikhailov Travel,LDG 340 GP,LDG 340 GP,3,21.37,19.14,"1,782,272,700","1,782,276,540","1,782,272,616","1,782,274,798",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"June 25, 2026",19:00,"1,510,554",LOGOUT,false,Vikram Mikhailov Travel,NPK 149 GP,NPK 149 GP,4,24.46,23.9,"1,782,414,900","1,782,418,740","1,782,414,757","1,782,420,689",NODELAY,0,AUTO,Petrol,false,false,HOME,3,3,0
vanta-Sea,Denver Office,CAB,"May 28, 2026",19:16,"4,893,513",LOGOUT,true,Rohan Mikhailov Travel,CAD 431 GP,CAD 431 GP,12,4.1,3.2,"1,779,996,660","1,779,996,900","1,779,995,532","1,779,997,492",NODELAY,0,AUTO,Petrol,false,false,NA,10,8,3
vanta-Sea,Denver Office,BUS,"May 27, 2026",14:16,"4,888,816",LOGOUT,false,Sanjay Mikhailov Travel,ALT 033 GP,ALT 033 GP,3,6.64,6.6,"1,779,891,360","1,779,891,720","1,779,890,306","1,779,892,745",NODELAY,0,MANUAL,Electric,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 4, 2026",08:30,"3,053,752",LOGIN,false,Aarav Mikhailov Travel,OBU 711 GP,OBU 711 GP,3,10.34,9.1,"1,777,880,760","1,777,883,100","1,777,880,898","1,777,882,646",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
vanta-Sea,Denver Office,CAB,"May 25, 2026",07:00,"4,879,436",LOGIN,true,Sanjay Mikhailov Travel,NUK 382 GP,NUK 382 GP,5,8.97,8.5,"1,779,689,340","1,779,691,500","1,779,689,732","1,779,690,935",NODELAY,0,AUTO,Petrol,false,false,NA,4,4,1
vanta-Sea,Denver Office,CAB,"May 26, 2026",19:16,"4,885,729",LOGOUT,false,Sanjay Mikhailov Travel,OXI 950 GP,OXI 950 GP,3,28.13,27.7,"1,779,823,860","1,779,826,200","1,779,822,929","1,779,831,012",NODELAY,0,AUTO,Electric,false,false,NA,3,3,0
vanta-Sea,Denver Office,CAB,"May 26, 2026",06:00,"4,882,983",LOGIN,false,Isha Mikhailov Travel,IVI 922 GP,IVI 922 GP,3,9.32,8.9,"1,779,772,980","1,779,774,300","1,779,773,432","1,779,774,429",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,BUS,"May 27, 2026",11:00,"4,887,760",LOGIN,false,Isha Mikhailov Travel,MEC 566 GP,MEC 566 GP,5,12.57,12.4,"1,779,875,940","1,779,878,700","1,779,875,868","1,779,881,828",TRAFFIC,37,MANUAL,Petrol,false,false,NA,5,4,1
pinnacle-Slc,Clearwater Campus,CAB,"May 5, 2026",16:30,"3,061,397",LOGOUT,false,Divya Kozlov Travel,XBX 729 GP,XBX 729 GP,5,20.45,20.4,"1,777,998,600","1,778,002,380","1,777,999,000","1,778,004,762",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"May 5, 2026",15:00,"3,060,951",LOGOUT,false,Karan Mikhailov Travel,KUU 152 GP,KUU 152 GP,3,4.17,5,"1,777,993,200","1,777,994,160","1,777,993,491","1,777,994,741",NODELAY,0,AUTO,Diesel,false,false,HOME,3,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 7, 2026",09:00,"3,072,946",LOGIN,false,Rohan Mikhailov Travel,UAO 826 GP,UAO 826 GP,3,6.37,6,"1,778,142,480","1,778,144,100","1,778,142,742","1,778,144,054",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 6, 2026",02:30,"3,069,143",LOGOUT,true,Karan Mikhailov Travel,PMC 031 GP,PMC 031 GP,3,8.24,8.5,"1,778,034,600","1,778,035,680","1,778,034,311","1,778,035,301",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 12, 2026",14:30,"3,093,513",LOGOUT,false,Divya Kozlov Travel,EMP 619 GP,EMP 619 GP,3,14.36,16.55,"1,778,596,200","1,778,598,600","1,778,596,302","1,778,598,963",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"May 6, 2026",15:30,"3,068,190",LOGOUT,false,Rahul Morozov Travel,SVE 604 GP,SVE 604 GP,3,12.77,17.65,"1,778,081,400","1,778,083,800","1,778,081,493","1,778,084,748",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 5, 2026",09:00,"3,060,112",LOGIN,false,Amit Mikhailov Travel,YHY 784 GP,YHY 784 GP,3,17.4,15.73,"1,777,967,040","1,777,971,300","1,777,967,257","1,777,970,538",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 5, 2026",23:00,"3,063,596",LOGOUT,false,Rahul Mikhailov Travel,LGY 079 GP,LGY 079 GP,3,4.87,5,"1,778,022,000","1,778,022,780","1,778,024,035","1,778,024,693",EMPLOYEE,18,AUTO,Diesel,false,false,NA,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"July 30, 2026",02:30,"1,557,504",LOGOUT,false,Divya Mikhailov Travel,TXH 505 GP,TXH 505 GP,4,39.9,38.54,"1,785,379,500","1,785,386,160","1,785,379,181","1,785,383,905",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
vanta-Aus,Cedar Ridge Office,CAB,"July 28, 2026",11:00,"1,251,773",LOGIN,false,Priya Mikhailov Travel,WAV 795 GP,WAV 795 GP,3,25.52,27.5,"1,785,229,800","1,785,235,500","1,785,229,907","1,785,236,304",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
catalyst-Sac,Santa Clara Office,CAB,"July 29, 2026",21:30,"1,556,741",LOGOUT,true,Vikram Mikhailov Travel,WHT 566 GP,WHT 566 GP,4,26.68,26.68,"1,785,361,500","1,785,365,340","1,785,361,488","1,785,369,013",NODELAY,0,AUTO,Petrol,false,false,HOME,3,4,0
catalyst-Sac,Santa Clara Office,CAB,"July 31, 2026",19:30,"1,559,955",LOGIN,false,Vikram Mikhailov Travel,BLD 178 GP,BLD 178 GP,4,30.19,28.69,"1,785,517,800","1,785,524,400","1,785,517,842","1,785,525,338",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
vanta-Sea,Denver Office,CAB,"July 6, 2026",22:16,"5,019,797",LOGOUT,false,Isha Mikhailov Travel,PCU 063 GP,PCU 063 GP,3,8.98,14.3,"1,783,377,060","1,783,378,020","1,783,376,238","1,783,378,998",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,1
vanta-Sea,Denver Office,CAB,"July 11, 2026",07:16,"5,036,200",LOGOUT,false,Sanjay Mikhailov Travel,HLV 022 GP,HLV 022 GP,3,13.22,13,"1,783,755,060","1,783,756,320","1,783,754,517","1,783,756,429",NODELAY,0,AUTO,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,CAB,"July 15, 2026",17:16,"5,048,928",LOGOUT,false,Karan Mikhailov Travel,POW 154 GP,POW 154 GP,3,27.78,27.8,"1,784,136,660","1,784,139,360","1,784,135,754","1,784,143,195",NODELAY,0,AUTO,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,CAB,"July 14, 2026",22:16,"5,045,167",LOGOUT,false,Priya Mikhailov Travel,CZV 239 GP,CZV 239 GP,3,15.44,16,"1,784,068,260","1,784,070,240","1,784,067,238","1,784,070,574",NODELAY,0,AUTO,Petrol,false,false,HOME,2,3,0
vanta-Sea,Denver Office,CAB,"July 17, 2026",06:00,"5,055,289",LOGIN,true,Anjali Mikhailov Travel,TEF 968 GP,TEF 968 GP,3,13.53,13.4,"1,784,266,080","1,784,267,100","1,784,265,973","1,784,268,144",EMPLOYEE,2,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,BUS,"July 20, 2026",10:00,"5,061,373",LOGIN,false,Sanjay Mikhailov Travel,CLA 844 GP,CLA 844 GP,12,12.79,11.6,"1,784,537,520","1,784,540,700","1,784,537,559","1,784,540,707",NODELAY,0,MANUAL,Petrol,false,false,HOME,12,9,2
catalyst-Sac,Santa Clara Office,CAB,"June 24, 2026",02:30,"1,507,564",LOGOUT,true,Divya Mikhailov Travel,TJD 965 GP,TJD 965 GP,4,32.92,31.25,"1,782,269,100","1,782,270,300","1,782,269,013","1,782,272,876",NODELAY,0,AUTO,Petrol,false,false,HOME,2,3,0
vanta-Sea,Denver Office,SPOT_2.0,"June 8, 2026",Non Shift,"4,924,410",LOGIN,false,Meera Lebedev Travel,DHH 578 GP,DHH 578 GP,5,0,4.1,"1,780,948,800","1,780,949,490","1,780,949,035","1,780,950,465",TRAFFIC,1,RENTLZ,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"June 11, 2026",11:00,"4,935,012",LOGIN,false,Isha Mikhailov Travel,HMI 142 GP,HMI 142 GP,3,2.87,2.4,"1,781,174,580","1,781,175,300","1,781,173,648","1,781,175,354",NODELAY,0,MANUAL,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"June 8, 2026",07:00,"4,922,601",LOGIN,false,Priya Mikhailov Travel,WLZ 816 GP,WLZ 816 GP,5,22.32,21.3,"1,780,898,520","1,780,901,100","1,780,898,720","1,780,900,771",NODELAY,0,AUTO,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,CAB,"June 10, 2026",20:16,"4,933,162",LOGOUT,true,Sanjay Mikhailov Travel,POO 533 GP,POO 533 GP,3,31.36,34.8,"1,781,123,460","1,781,126,640","1,781,122,752","1,781,127,969",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Sea,Denver Office,BUS,"June 17, 2026",12:00,"4,955,081",LOGIN,false,Aarav Mikhailov Travel,BLG 625 GP,BLG 625 GP,5,6.16,5.4,"1,781,695,200","1,781,696,700","1,781,695,163","1,781,697,007",NODELAY,0,MANUAL,Petrol,false,false,NODAL,5,3,2
vanta-Sea,Denver Office,CAB,"June 12, 2026",23:16,"4,942,183",LOGOUT,true,Sanjay Mikhailov Travel,HIE 625 GP,HIE 625 GP,5,23.35,21.5,"1,781,307,060","1,781,308,620","1,781,305,766","1,781,310,895",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,1
pinnacle-Slc,Willow Bend Campus,CAB,"May 8, 2026",02:00,"3,079,975",LOGOUT,true,Aarav Mikhailov Travel,JPV 270 GP,JPV 270 GP,3,19.2,20.3,"1,778,205,600","1,778,207,700","1,778,207,074","1,778,209,404",EMPLOYEE,10,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Ashford Commons,CAB,"May 14, 2026",22:45,"3,100,182",LOGOUT,false,Rohan Mikhailov Travel,CQD 298 GP,CQD 298 GP,3,6.79,8.2,"1,778,798,700","1,778,799,840","1,778,798,426","1,778,799,653",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 13, 2026",15:00,"3,099,682",LOGOUT,false,Rahul Orlov Travel,QQW 017 GP,QQW 017 GP,3,15.67,24.42,"1,778,684,400","1,778,687,040","1,778,684,734","1,778,689,060",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 21, 2026",15:00,"3,136,767",LOGIN,false,Amit Mikhailov Travel,FUA 226 GP,FUA 226 GP,3,27.63,27.27,"1,779,371,100","1,779,375,300","1,779,371,224","1,779,375,749",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 19, 2026",14:30,"3,122,261",LOGIN,false,Pooja Mikhailov Travel,UEE 447 GP,UEE 447 GP,3,9.53,9,"1,779,199,020","1,779,200,700","1,779,198,865","1,779,200,910",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 14, 2026",07:30,"3,102,163",LOGIN,false,Karan Mikhailov Travel,IKL 532 GP,IKL 532 GP,3,15.17,15.01,"1,778,741,220","1,778,743,500","1,778,741,770","1,778,743,414",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 19, 2026",15:00,"3,125,926",LOGOUT,false,Amit Volkov Travel,VOY 079 GP,VOY 079 GP,3,12.96,12.8,"1,779,202,800","1,779,204,780","1,779,202,893","1,779,205,571",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 13, 2026",Non Shift,"3,106,106",LOGOUT,false,Rahul Orlov Travel,DUX 495 GP,DUX 495 GP,3,19.84,20.3,"1,778,693,400","1,778,697,000","1,778,693,160","1,778,697,720",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"May 15, 2026",19:30,"3,109,706",LOGIN,true,Divya Mikhailov Travel,PKZ 651 GP,PKZ 651 GP,3,5.02,4,"1,778,869,920","1,778,873,100","1,778,869,358","1,778,871,191",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"May 19, 2026",15:30,"3,126,574",LOGOUT,false,Aarav Mikhailov Travel,URY 233 GP,URY 233 GP,3,25.23,28.52,"1,779,204,600","1,779,208,860","1,779,204,724","1,779,210,954",NODELAY,0,AUTO,Diesel,false,false,NODAL,2,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 15, 2026",14:30,"3,111,600",LOGOUT,false,Amit Mikhailov Travel,FXE 483 GP,FXE 483 GP,3,17.22,24.3,"1,778,855,400","1,778,858,940","1,778,856,562","1,778,859,255",EMPLOYEE,6,AUTO,Diesel,false,false,HOME,1,1,0
